Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
[IT Product] Platform Development Manager / Customer App Manager/ Driver App Manager/ Support & Chat Platform Manager,Vietnamworks' Client,"Hà Nội, Hà Nội","Ha Noi; Long Biên, Hà Nội, Việt Nam",Trưởng phòng,2.000 - 5.000 VND,2025-09-10,2025-10-10,https://www.vietnamworks.com/it-product-platform-development-manager-customer-app-manager-driver-app-manager-support-chat-platform-manager-1956279-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
Admin Staff / Nhân Viên Hành Chính,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/admin-staff-nhan-vien-hanh-chinh--1958564-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
HR Staff / Nhân Viên Nhân Sự,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/hr-staff-nhan-vien-nhan-su--1958566-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Admin Staff / Nhân Viên Hành Chính,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/admin-staff-nhan-vien-hanh-chinh--1958564-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
HR Staff / Nhân Viên Nhân Sự,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/hr-staff-nhan-vien-nhan-su--1958566-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Admin Staff / Nhân Viên Hành Chính,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/admin-staff-nhan-vien-hanh-chinh--1958564-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
HR Staff / Nhân Viên Nhân Sự,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/hr-staff-nhan-vien-nhan-su--1958566-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Admin Staff / Nhân Viên Hành Chính,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/admin-staff-nhan-vien-hanh-chinh--1958564-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
[IT Product] Platform Development Manager / Customer App Manager/ Driver App Manager/ Support & Chat Platform Manager,Vietnamworks' Client,"Hà Nội, Hà Nội","Ha Noi; Long Biên, Hà Nội, Việt Nam",Trưởng phòng,2.000 - 5.000 VND,2025-09-10,2025-10-10,https://www.vietnamworks.com/it-product-platform-development-manager-customer-app-manager-driver-app-manager-support-chat-platform-manager-1956279-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
HR Staff / Nhân Viên Nhân Sự,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/hr-staff-nhan-vien-nhan-su--1958566-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Admin Staff / Nhân Viên Hành Chính,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/admin-staff-nhan-vien-hanh-chinh--1958564-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
[IT Product] Platform Development Manager / Customer App Manager/ Driver App Manager/ Support & Chat Platform Manager,Vietnamworks' Client,"Hà Nội, Hà Nội","Ha Noi; Long Biên, Hà Nội, Việt Nam",Trưởng phòng,2.000 - 5.000 VND,2025-09-10,2025-10-10,https://www.vietnamworks.com/it-product-platform-development-manager-customer-app-manager-driver-app-manager-support-chat-platform-manager-1956279-jv
Trưởng Nhóm Hạ Tầng Viễn Thông,CÔNG TY CỔ PHẦN VINSMART FUTURE,Hà Nội,VP TechnoPark – KĐT Vinhomes OceanPark – Gia Lâm - Hà Nội,Trưởng phòng,Thỏa thuận,2025-09-11,2025-10-11,https://www.vietnamworks.com/truong-nhom-ha-tang-vien-thong-1956687-jv
Giám Đốc Kinh Doanh Vật Tư Và Thiết Bị,CÔNG TY CỔ PHẦN DỊCH VỤ BỒ CÂU,Hồ Chí Minh,"31 Phạm Phú Thứ, Phường Bảy Hiền, TP.HCM",Giám Đốc và Cấp Cao Hơn,Thỏa thuận,2025-09-15,2025-10-15,https://www.vietnamworks.com/giam-djoc-kinh-doanh-vat-tu-va-thiet-bi-1957590-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
Member Service & Event Manager for HCMC,Văn Phòng Đại Diện CPA Australia Tại Tp Hồ Chí Minh,Hồ Chí Minh,"Suite 501, 5th Floor, Metropolitan Tower, 235 Dong Khoi Street I District 1 I Ho Chi Minh City I Vie",Trưởng phòng,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/member-service-event-manager-for-hcmc-1963566-jv
Chuyên Viên Kế Toán Ngân Hàng,Ngân Hàng Agricultural Bank of China Limited - Chi Nhánh Hà Nội,Hà Nội,"54A Nguyễn Chí Thanh, Phường Láng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/chuyen-vien-ke-toan-ngan-hang--1963612-jv
Digital & Customer Relationship Management (CRM) Senior Executive/executive,Sony Electronics Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/digital-customer-relationship-management-crm-senior-executive-executive-1963582-jv
"International Sales Executive/ Chuyên Viên Sales Quốc Tế (Làm Việc Tại Vĩnh Cửu, Đồng Nai)",Công Ty TNHH H.A.V.A.S,Đồng Nai,"Tổ 7, Ấp 6+7, Xã Thiện Tân, Huyện Vĩnh Cửu, Tỉnh Đồng Nai",Nhân viên,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/international-sales-executive-chuyen-vien-sales-quoc-te-lam-viec-tai-vinh-cuu-dong-nai--1947489-jv
Administration and Purchasing Officer,Công Ty TNHH Superlon Việt Nam,Hưng Yên,"Factory of 3A Trading and Manufacturing JSC, Lot No. CN2-6, Minh Quang Industrial Zone, Thuong Hong Ward, Hung Yen Provi",Mới Tốt Nghiệp,Thỏa thuận,2025-09-29,2025-10-29,https://www.vietnamworks.com/administration-and-purchasing-officer--1949319-jv
Sales Manager ($600 - $1500/month + Incentive),Công Ty TNHH SBS Vietnam,"Hồ Chí Minh, Hà Nội","Ho Chi Minh, Ho Chi Minh City, Vietnam; Hà Nội, Vietnam",Trưởng phòng,600 - 1.500 VND,2025-09-17,2025-10-17,https://www.vietnamworks.com/sales-manager-600-1500-month-incentive-1--1945098-jv
Accountant / Nhân Viên Kế Toán,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,"UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam",Nhân viên,Thỏa thuận,2025-09-16,2025-10-16,https://www.vietnamworks.com/accountant-nhan-vien-ke-toan--1958553-jv
