job_id,keyword,title,link,company,salary,Nơi làm việc,thời gian đăng,Kinh nghiệm làm việc tối thiểu
1913599,moi-nhat,"Nhân Viên Tư Vấn Tuyển Sinh/ Telesales/ Kinh Doanh Không Yêu Cầu Kinh Nghiệm - Khu Vực Hà Nội, Việt...",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-tu-van-tuyen-sinh-telesales-kinh-doanh-khong-yeu-cau-kinh-nghiem-khu-vuc-ha-noi-viet-tri-bac-giang-bac-ninh-thai-binh-hai-duong-vinh-phuc-da-nang-hai-phong-thanh-hoa-thu-nhap-tu-15-30-trieu-data-co-san/1913599.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN SCOTS ENGLISH AUSTRALIA,15 - 30 triệu,Hà Nội & 8 nơi khác,3 ngày trước,Không yêu cầu
1913397,moi-nhat,Nhân Viên Marketing Executive - Lương Upto 40 Triệu + KPI  - Làm Việc Từ Thứ 2 - Thứ 6 - Tại Cầu Giấ...,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-marketing-executive-luong-upto-40-trieu-kpi-lam-viec-tu-thu-2-thu-6-tai-cau-giay-ha-noi/1913397.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Công ty CP Caresoft,Tới 40 triệu,Hà Nội,3 ngày trước,2 năm
1909749,moi-nhat,Nhân Viên Kinh Doanh / Sales  _ Không Áp Doanh Số_ Ưu Tiên Ứng Viên Nhận Việc Luôn,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-khong-ap-doanh-so-uu-tien-ung-vien-nhan-viec-luon/1909749.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ VÀ TỔ CHỨC SỰ KIỆN PROMES,Thoả thuận,Hà Nội,6 ngày trước,1 năm
1904480,moi-nhat,Kế Toán Trưởng Xây Dựng Lương Upto 30 Triệu Nhận Việc Ngay,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/ke-toan-truong-xay-dung-luong-upto-30-trieu-nhan-viec-ngay/1904480.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG THƯƠNG MẠI TRƯỜNG THÀNH,16 - 30 triệu,Hồ Chí Minh,1 tuần trước,3 năm
1905446,moi-nhat,"Nhân Viên Kinh Doanh, Phát Triển Thị Trường Việt Nam - Vietnam Sales Representative Fenix Xcell",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phat-trien-thi-truong-viet-nam-vietnam-sales-representative-fenix-xcell/1905446.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH GOLFASIAN,Thoả thuận,"Hà Nội, Đà Nẵng",1 tuần trước,1 năm
1910171,moi-nhat,Nhân Viên Kinh Doanh Thiết Bị Y Tế - Nha Khoa (Đãi Ngộ Hấp Dẫn) /Tư Vấn/Bán Hàng/Sales,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thiet-bi-y-te-nha-khoa-dai-ngo-hap-dan-tu-van-ban-hang-sales/1910171.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN TÍN NHA,Thoả thuận,"Hà Nội, Hồ Chí Minh",5 ngày trước,1 năm
1905042,moi-nhat,Chăm Sóc Khách Hàng/ Telesales -  Tại Vinhomes Thủ Đức - Đi Làm Ngay,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/cham-soc-khach-hang-telesales-tai-vinhomes-thu-duc-di-lam-ngay/1905042.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Công ty TNHH Tư Vấn Dịch Vụ MTC GROUP,6 - 30 triệu,Hồ Chí Minh,1 tuần trước,Không yêu cầu
1903346,moi-nhat,Kế Toán Thuế Kiêm Kế Toán Tổng Hợp (Mức Lương 15 Triệu),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/ke-toan-thue-kiem-ke-toan-tong-hop-muc-luong-15-trieu/1903346.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI V HOLDING,Từ 15 triệu,Hồ Chí Minh,1 tuần trước,1 năm
1918109,moi-nhat,Chuyên Viên Tư Vấn Bảo Hiểm Kênh Ngân Hàng Dự Án Vietinbank - KH Doanh Nghiệp (Bắc Trung Nam),https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-tu-van-bao-hiem-kenh-ngan-hang-du-an-vietinbank-kh-doanh-nghiep-bac-trung-nam/1918109.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Công ty TNHH Manulife Việt Nam,10 - 100 triệu,Hà Nội & 17 nơi khác,1 ngày trước,2 năm
1868099,moi-nhat,"Chuyên Viên C&B (Nữ/Biết Tiếng Trung) Tại Quận 7,HCM / Từ 2 Năm Kinh Nghiệm",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-cb-nu-biet-tieng-trung-tai-quan-7-hcm-tu-2-nam-kinh-nghiem/1868099.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH QUẢNG CÁO HYPER MEDIA,Thoả thuận,Hồ Chí Minh,3 ngày trước,2 năm
1912249,moi-nhat,Điều Phối Vận Tải Lương Cứng Từ 10 -15 Triệu + Thưởng,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/dieu-phoi-van-tai-luong-cung-tu-10-15-trieu-thuong/1912249.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN KIẾN VÀNG GROUP,10 - 15 triệu,Hà Nội,4 ngày trước,Không yêu cầu
1910661,moi-nhat,Chuyên Viên Telesale Tư Vấn Du Học Các Nước - Không Yêu Cầu Kinh Nghiệm,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/chuyen-vien-telesale-tu-van-du-hoc-cac-nuoc-khong-yeu-cau-kinh-nghiem/1910661.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH TƯ VẤN DU HỌC VÀ ĐÀO TẠO CHD,12 - 60 triệu,Hà Nội,5 ngày trước,Không yêu cầu
1913562,moi-nhat,Trưởng Phòng Kinh Doanh - Tại Hồ Chí Minh,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/truong-phong-kinh-doanh-tai-ho-chi-minh/1913562.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH KIM HÀ VIỆT.,Thoả thuận,Hồ Chí Minh,2 ngày trước,5 năm
1911819,moi-nhat,"Kỹ Sư Cơ Điện M&E (ĐIỆN, HVAC, CTN, PCCC...) - Mới Ra Trường (Thu Nhập Từ 13 Triệu)",https://www.topcv.vnhttps://www.topcv.vn/viec-lam/ky-su-co-dien-me-dien-hvac-ctn-pccc-moi-ra-truong-thu-nhap-tu-13-trieu/1911819.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,Công ty Cổ Phần Kỹ thuật Thăng Tiến,13 - 18 triệu,Hà Nội & 4 nơi khác,4 ngày trước,Không yêu cầu
1732003,moi-nhat,Nhân Viên Chăm Sóc Khách Hàng Tiếng Trung - Upto 30 Triệu - Phỏng Vấn Đi Làm Luôn (Thử Việc 100% Lươ...,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-cham-soc-khach-hang-tieng-trung-upto-30-trieu-phong-van-di-lam-luon-thu-viec-100-luong-cong-ty-cung-cap-cho-o-free/1732003.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH CÔNG NGHỆ JIGUANG,18 - 30 triệu,Hà Nội,1 tuần trước,Không yêu cầu
1256541,moi-nhat,Blockchain Backend Developer,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/blockchain-backend-developer/1256541.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY TNHH BULL LABS,"1,000 - 2,500 USD",Hà Nội,1 tuần trước,2 năm
1245464,moi-nhat,Nhân Viên Kỹ Thuật Tại Hà Nội Không Yêu Cầu Kinh Nghiệm - Thu Nhập Lên Đến 10 Triệu,https://www.topcv.vnhttps://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-tai-ha-noi-khong-yeu-cau-kinh-nghiem-thu-nhap-len-den-10-trieu/1245464.html?ta_source=JobSearchList_LinkDetail&u_sr_id=EnOc0B2vPmh1iMkwrEvRJuyw5Ak9waVpXl1b8ox9_1760775432,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ GIẢI PHÁP KỸ THUẬT TRƯỜNG PHÁT,7 - 10 triệu,Hà Nội,1 tuần trước,Không yêu cầu
